_id	text	concreteness	valence	arousal	imageability	token_length_mean	token_length_median	token_length_std	sentence_length_mean	sentence_length_median	sentence_length_std	syllables_per_token_mean	syllables_per_token_median	syllables_per_token_std	n_tokens	n_unique_tokens	proportion_unique_tokens	n_characters	n_sentences	flesch_reading_ease	flesch_kincaid_grade	gunning_fog	automated_readability_index	coleman_liau_index	lix	rix	dependency_distance_mean	dependency_distance_std	prop_adjacent_dependency_relation_mean	prop_adjacent_dependency_relation_std	pos_prop_ADJ	pos_prop_NOUN	pos_prop_DET	pos_prop_CCONJ	pos_prop_PUNCT	pos_prop_ADV	pos_prop_ADP	pos_prop_VERB	pos_prop_PART	pos_prop_AUX	pos_prop_X	pos_prop_PRON	pos_prop_PROPN	pos_prop_NUM	pos_prop_SCONJ	pos_prop_SPACE
da70fc405d9ccf04fb9735b80cea86a6	Sieht steril und einfach aus, geringer aufwand BIM zusammen baue, aber teuer beim Kaufen.	3.9136666666666664	4.905888888888889	3.8813333333333335	4.532222222222222	5.214285714285714	5.0	1.739399380269417	14.0	14.0	0.0	1.6428571428571428	1.5	0.7178482586514923	14	14	1.0	76	1	53.639285714285734	9.255714285714287	11.314285714285715	10.129285714285714	12.745714285714286	42.57142857142857	4.0	3.823529411764706	0.0	0.4117647058823529	0.0		0.058823529411764705		0.11764705882352941	0.17647058823529413	0.23529411764705882	0.11764705882352941	0.11764705882352941					0.17647058823529413			
da70fc405d9ccf04fb9735b80cf420e3															0	0		0	0																											
de0726cec8405d8a89d384646577556e															0	0		0	0																											
e41768fc10dc089d1754d0af16f23977	Unpassend bar-kombiniertes Möbelstück, das sich ohne die blauen Griffe gut in ein Schlafzimmer passen würde.	4.4642	5.900799999999999	3.9259	5.0291	6.133333333333334	5.0	3.844765561412324	15.0	15.0	0.0	2.2	2.0	1.7204650534085253	15	15	1.0	94	1	5.490000000000009	16.220000000000006	16.666666666666668	14.958000000000006	18.290666666666663	41.66666666666667	4.0	4.411764705882353	0.0	0.35294117647058826	0.0	0.11764705882352941	0.17647058823529413	0.11764705882352941		0.11764705882352941	0.11764705882352941	0.11764705882352941	0.058823529411764705		0.058823529411764705		0.11764705882352941				
e44875d01f9a7de87c3712702ca77fe5	Etwas billig wirkender Billardtisch. Löcher unpraktisch zur Mitte in ins Spielfeld geschnitten. Lädt zum Spielen ein mit vorhandenem Queue+Kugeln.	4.559857142857143	5.117285714285714	3.668785714285714	5.314500000000001	6.578947368421052	6.0	3.4536904666364037	6.333333333333333	7.0	1.699673171197595	2.0526315789473686	2.0	0.9986139979479092	19	19	1.0	128	3	26.754035087719302	11.101052631578948	15.164912280701754	12.723508771929822	18.21052631578947	48.43859649122807	2.6666666666666665	1.8361111111111112	0.7328386378567948	0.5398148148148149	0.18615026306443266	0.09090909090909091	0.2727272727272727	0.045454545454545456		0.13636363636363635	0.13636363636363635	0.22727272727272727	0.09090909090909091								
e44875d01f9a7de87c3712702cb90cf7															0	0		0	0																											
e55ed265a0abff1c70b23bebd4fdb85b	Wirkt antik, aber stabil.	3.9764999999999997	5.835	3.0785	4.7595	5.0	5.0	0.7071067811865476	4.0	4.0	0.0	1.5	1.5	0.5	4	4	1.0	22	1	75.87500000000001	3.6700000000000017	1.6	4.120000000000001	6.199999999999999	4.0	0.0	1.5	0.0	0.5	0.0		0.3333333333333333		0.16666666666666666	0.3333333333333333	0.16666666666666666										
e68bd569c856ab1b39da896a67c2557b	Schlichte zweckmäßige Ausführung in hellem Design ohne aufwändige Besonderheiten.	3.898	5.646285714285715	3.5928571428571425	4.187857142857143	8.0	9.0	3.559026084010437	9.0	9.0	0.0	2.7777777777777777	2.0	1.227262335243029	9	9	1.0	73	1	-37.299999999999955	20.697777777777777	21.37777777777778	20.75	27.951111111111107	64.55555555555556	5.0	1.7	0.0	0.6	0.0	0.4	0.3			0.1		0.2									
e68bd569c856ab1b39da896a67d4c58e															0	0		0	0																											
e68bd569c856ab1b39da896a67e045c2	Verschnörkeltes Sofa ohne gerade Linien. Krumme Seitenteile der Platz verschenken.	4.4477142857142855	5.8	3.516428571428572	4.926428571428572	7.1	6.0	3.7	5.0	5.0	0.0	2.6	2.5	1.2	10	10	1.0	73	2	-18.19999999999996	17.040000000000003	22.0	14.510999999999996	20.027999999999995	35.0	1.5	1.5833333333333333	0.25	0.41666666666666663	0.08333333333333334	0.08333333333333333	0.4166666666666667	0.08333333333333333		0.16666666666666666	0.08333333333333333	0.08333333333333333	0.08333333333333333								
e6a9f1fce57d01e71e1c5eddb00e6853															0	0		0	0																											
e6a9f1fce57d01e71e1c5eddb0c774a5	Hässlich, nicht einladend, Funktion: Esstisch, Herkunft:? Preis: 700 €.	4.464799999999999	5.5234000000000005	3.8446	4.7778	5.6	6.5	2.90516780926679	5.0	5.0	1.0	1.7	1.5	0.7810249675906655	10	10	1.0	64	2	57.940000000000026	6.420000000000002	10.0	7.445999999999998	11.207999999999995	55.0	2.5	3.25	0.75	0.20833333333333331	0.04166666666666667		0.2222222222222222			0.4444444444444444	0.05555555555555555			0.05555555555555555				0.1111111111111111	0.05555555555555555		0.05555555555555555
e6a9f1fce57d01e71e1c5eddb0dff92e	Oligopol Radio, Herkunft: USA, Preis: teuer da historisches Gerät.	4.44275	5.252625	4.185	4.654999999999999	5.888888888888889	5.0	2.8458329944145997	9.0	9.0	0.0	2.0	2.0	0.9428090415820634	9	9	1.0	58	1	28.50000000000003	11.520000000000003	12.488888888888889	10.806666666666665	15.537777777777777	42.33333333333333	3.0	3.5714285714285716	0.0	0.2857142857142857	0.0	0.07142857142857142	0.2857142857142857			0.35714285714285715	0.14285714285714285							0.14285714285714285			
e8b321bda2eaf28dd846f749b748fe1d															0	0		0	0																											
e8f29c664c25ed796d2a3a510165b0c9															0	0		0	0																											
e9c1c37e0fe029ceb3572ea4f6058937															0	0		0	0																											
ebdd8b4560307313fda080337aded7bc															0	0		0	0																											
ec49112a295eed62cbf75896f8ca4e55															0	0		0	0																											
ec49112a295eed62cbf75896f8d835b1															0	0		0	0																											
ec49112a295eed62cbf75896f8f3c80b															0	0		0	0																											
ec8e4b98cbfe8db77efe85af3aed6b8a	Ein retro aussehender Plattenspieler. Gehört zu kreativen, auf Qualität achtenden Menschen mit gutem Musikgeschmack.	4.358	6.176699999999999	4.4777000000000005	4.779599999999999	7.142857142857143	7.0	3.8332593899996397	7.0	7.0	3.0	2.4285714285714284	2.0	1.178030178747903	14	14	1.0	103	2	-5.727142857142809	15.797142857142859	19.942857142857143	15.712857142857146	21.97142857142857	57.0	3.5	2.075	0.675	0.4083333333333333	0.008333333333333331	0.17647058823529413	0.29411764705882354	0.058823529411764705		0.17647058823529413		0.11764705882352941	0.11764705882352941	0.058823529411764705							
ee352dc5c84fdc88d4c892bce701bcc7															0	0		0	0																											
ef68984b92185e8b79732c62b779e9cb	Sieht instabil aus. Wirkt jedoch modern durch die Anordnung.	3.4440000000000004	4.902333333333334	3.6631666666666667	4.355666666666667	5.555555555555555	5.0	1.892154040658489	4.5	4.5	1.5	1.6666666666666667	1.0	0.816496580927726	9	9	1.0	52	2	61.26750000000001	5.831666666666667	10.68888888888889	6.986666666666665	10.288888888888888	26.72222222222222	1.0	1.8214285714285714	0.3214285714285714	0.26785714285714285	0.01785714285714285		0.09090909090909091	0.09090909090909091		0.18181818181818182	0.2727272727272727	0.18181818181818182	0.18181818181818182								
ef68984b92185e8b79732c62b77d2d12															0	0		0	0																											
effbe929f15b71acb3709c151888a1b9															0	0		0	0																											
effbe929f15b71acb3709c1518b22c37	Hocker in absurder Oliv-Parse. Nicht kippelgeeignet, würde vermutlich verbiegen.	3.9646666666666666	4.9623333333333335	4.240333333333333	4.621166666666666	7.666666666666667	8.0	3.366501646120693	4.5	4.5	0.5	2.7777777777777777	3.0	1.6850834320114558	9	9	1.0	72	2	-32.73249999999996	18.94277777777778	24.022222222222226	16.93	22.70222222222223	60.05555555555556	2.5	1.5142857142857142	0.08571428571428574	0.41428571428571426	0.014285714285714263	0.08333333333333333	0.16666666666666666			0.25	0.08333333333333333	0.08333333333333333	0.16666666666666666	0.08333333333333333	0.08333333333333333						
f0008a62d085fc66808e253b0862a5f2															0	0		0	0																											
f0008a62d085fc66808e253b08b0cdb1															0	0		0	0																											
f0008a62d085fc66808e253b08d1a674	Rustigkal und altbacken, teuer.	3.1494999999999997	3.777	3.883	3.7295	6.5	7.0	2.598076211353316	4.0	4.0	0.0	2.25	2.5	0.82915619758885	4	4	1.0	28	1	12.425000000000011	12.52	21.6	11.184999999999995	15.02	54.0	2.0	2.3333333333333335	0.0	0.3333333333333333	0.0				0.16666666666666666	0.3333333333333333	0.3333333333333333							0.16666666666666666			
f03371ca07c3ae8c74fd39f090cfc299															0	0		0	0																											
f03371ca07c3ae8c74fd39f090d46b19	Räumlich flexibel aufhellbarer Schreibtisch, dessen Rechtsposition vom Nutzer angepasst hat.	4.210333333333333	5.5873333333333335	3.358166666666667	4.137333333333333	8.1	8.0	3.562302626111375	10.0	10.0	0.0	2.5	2.0	1.2041594578792296	10	10	1.0	83	1	-14.814999999999998	17.81	20.0	21.720999999999997	28.868	70.0	6.0	2.5	0.0	0.5833333333333334	0.0	0.08333333333333333	0.25	0.08333333333333333		0.16666666666666666	0.16666666666666666	0.08333333333333333	0.08333333333333333		0.08333333333333333						
f03371ca07c3ae8c74fd39f090edd5c8	Spiritueller Eindruck wegen der Ähnlichkeit zu einem Taiji und der Pflanzen.	4.101	4.8652	4.1792	4.2904	5.909090909090909	5.0	3.2320706972056685	5.5	5.5	4.5	2.0	2.0	1.1281521496355325	11	10	0.9090909090909091	66	2	32.05250000000001	10.155000000000001	9.472727272727274	9.151818181818182	13.563636363636359	41.86363636363637	2.0	1.0	1.0	0.2727272727272727	0.2727272727272727		0.4166666666666667	0.25	0.08333333333333333	0.08333333333333333		0.16666666666666666									
f03371ca07c3ae8c74fd39f090fb67a5	Kalter Schrank mit minimalistischem kantigen Design. Die rote Linie lenkt die Aufmerksamkeit auf die Türgriffe und hebt die Asymmetrie hervor.	4.364199999999999	5.6246	3.6453	5.070200000000001	6.05	5.0	3.6534230524263127	10.0	10.0	4.0	1.95	1.5	1.2835497652993435	20	17	0.85	123	2	31.715000000000003	11.320000000000004	14.0	12.0655	16.813999999999997	40.0	3.0	2.161904761904762	0.3047619047619048	0.41428571428571426	0.014285714285714263	0.18181818181818182	0.2727272727272727	0.18181818181818182	0.045454545454545456	0.09090909090909091	0.045454545454545456	0.09090909090909091	0.09090909090909091								
f03810013b99db620ee498af25162ca8	Ich finde, dass dieses Bett sehr viel Platz verschwendet, weil es rund ist. Aber sieht cool aus.	4.28981818181818	5.935272727272727	4.257545454545455	4.898363636363637	4.470588235294118	4.0	2.0896846668625426	8.5	8.5	4.5	1.2352941176470589	1.0	0.5455069703232767	17	17	1.0	80	2	93.70161764705884	2.301470588235297	5.752941176470589	3.8764705882352963	7.0047058823529404	14.382352941176471	0.5	2.2625	0.8625	0.45	0.04999999999999999		0.09523809523809523	0.09523809523809523	0.047619047619047616	0.19047619047619047	0.09523809523809523	0.047619047619047616	0.14285714285714285		0.047619047619047616		0.09523809523809523	0.047619047619047616		0.09523809523809523	
f03810013b99db620ee498af252565e4	Hochwertige Holzkommode mit klarem Design. Hochpreisig und praktisch. Muster nicht mein Geschmack lässt die Kommode aber hochwertiger erscheinen.	4.0760000000000005	5.988999999999999	3.705818181818182	4.600727272727273	6.944444444444445	6.0	3.0454377941479436	6.0	5.0	2.943920288775949	2.111111111111111	2.0	1.0999438818457405	18	18	1.0	128	3	22.14500000000001	11.661111111111111	15.733333333333333	14.278333333333336	20.100000000000005	50.44444444444444	2.6666666666666665	1.6742424242424245	0.43532599692601953	0.48484848484848486	0.021427478217774173	0.09523809523809523	0.23809523809523808	0.09523809523809523	0.047619047619047616	0.14285714285714285	0.14285714285714285	0.047619047619047616	0.09523809523809523	0.047619047619047616				0.047619047619047616			
f03810013b99db620ee498af253270ed	Kein schönes aber vermutlich teures Produkt. Verwendung als Lesestuhl dafür wirkt es aber nicht ausreichend bequem.	3.607555555555555	5.496777777777778	3.702888888888889	3.960222222222222	6.125	5.5	2.595067436503337	8.0	8.0	2.0	1.8125	2.0	0.8076779989575054	16	15	0.9375	100	2	45.377500000000026	8.917500000000004	13.200000000000001	11.418749999999996	16.514999999999997	45.5	3.0	1.9415584415584415	0.512987012987013	0.4675324675324675	0.10389610389610388	0.1111111111111111	0.16666666666666666	0.05555555555555555		0.1111111111111111	0.3333333333333333	0.05555555555555555	0.05555555555555555	0.05555555555555555			0.05555555555555555				
f03810013b99db620ee498af2537a6c4															0	0		0	0																											
f03810013b99db620ee498af2559b87a															0	0		0	0																											
f0d6942e7f47ce3a00e70e8f2c129bbb															0	0		0	0																											
f0d6942e7f47ce3a00e70e8f2c3af061	Sieht aus wie ein Block Holz auf den Griff geklebt wurden. Schöne Rückwand.	5.185666666666667	5.224222222222221	3.4162222222222223	5.410555555555556	4.6923076923076925	5.0	1.635407048113023	6.5	6.5	4.5	1.3846153846153846	1.0	0.6249260311258431	13	13	1.0	63	2	83.09903846153848	3.283461538461541	5.676923076923078	3.9207692307692312	7.236923076923073	21.884615384615387	1.0	1.875	1.2083333333333335	0.5416666666666666	0.12499999999999997	0.06666666666666667	0.2	0.13333333333333333		0.13333333333333333		0.2	0.13333333333333333		0.06666666666666667			0.06666666666666667			
f14490cb726962d3017dcfef3966452a															0	0		0	0																											
f14490cb726962d3017dcfef3997c4d3	Standard Billardtisch. Teuer wie immer.	4.976999999999999	5.767333333333333	4.108333333333333	5.166333333333333	6.6	5.0	3.1368774282716245	2.5	2.5	0.5	2.0	2.0	0.6324555320336759	5	5	1.0	35	2	35.097500000000025	8.985000000000003	9.0	10.905999999999999	11.168	42.5	1.0	1.0833333333333333	0.4166666666666667	0.4583333333333333	0.20833333333333331					0.2857142857142857	0.2857142857142857	0.14285714285714285						0.2857142857142857			
f14490cb726962d3017dcfef39a27ffd	Modernes teuer es Wandregal mit rabenähnlicher Struktur.	4.686249999999999	5.3325	3.4062499999999996	5.0905000000000005	7.0	8.0	3.779644730092272	7.0	7.0	0.0	2.5714285714285716	2.0	1.5907898179514348	7	7	1.0	50	1	-17.812857142857126	17.482857142857146	19.942857142857143	15.04	21.131428571428568	64.14285714285714	4.0	2.0	0.0	0.375	0.0	0.125	0.25			0.125	0.125	0.125					0.125	0.125			
f14490cb726962d3017dcfef39b3fd40															0	0		0	0																											
f16786ac7fef7751059a5f592dd8e95e															0	0		0	0																											
f16786ac7fef7751059a5f592dda07d5	Werk unbequem. Einfachste Ausführung.	3.9906666666666664	5.008	3.611	4.426333333333333	8.0	9.0	2.449489742783178	2.0	2.0	0.0	2.5	3.0	0.8660254037844386	4	4	1.0	34	2	-6.694999999999993	14.690000000000001	30.8	17.25	16.44	77.0	1.5	0.8333333333333333	0.16666666666666669	0.5	0.16666666666666666	0.16666666666666666	0.3333333333333333			0.3333333333333333	0.16666666666666666										
f16786ac7fef7751059a5f592ddc5424															0	0		0	0																											
f2b7ff78d289c1981348ca1b9eba8e89															0	0		0	0																											
f2b7ff78d289c1981348ca1b9efb1e30															0	0		0	0																											
f3d4efc1ec7830df09394ab3325b4184	Modernes schlichtes Design wirkt eher unbequem.	3.2571999999999997	4.65	3.6048	4.0028	6.833333333333333	7.0	2.034425935955617	6.0	6.0	0.0	2.0	2.0	0.816496580927726	6	6	1.0	42	1	31.545000000000016	10.350000000000001	15.733333333333333	13.754999999999995	19.446666666666662	56.0	3.0	1.4285714285714286	0.0	0.42857142857142855	0.0	0.14285714285714285	0.14285714285714285			0.14285714285714285	0.2857142857142857		0.14285714285714285					0.14285714285714285			
f3d4efc1ec7830df09394ab3326d9a0c	Digitales Zeitalter, bei Architekten beliebt.	4.0280000000000005	6.031	4.105	4.741499999999999	7.8	9.0	2.7129319932501077	5.0	5.0	0.0	2.8	3.0	1.16619037896906	5	5	1.0	41	1	-35.11999999999995	19.400000000000002	26.0	17.808	24.143999999999995	85.0	4.0	2.0	0.0	0.42857142857142855	0.0	0.14285714285714285	0.2857142857142857			0.2857142857142857	0.14285714285714285	0.14285714285714285									
f5c88d1c4299d4ce63e37b8a53eb24d2	Schlichtes Design, mit genug Platz um besondere Gegenstände zu präsentieren, mittlere Preis-Klasse.	4.056222222222222	5.902333333333334	3.8016666666666663	4.709777777777778	7.083333333333333	7.0	3.5930101895516833	12.0	12.0	0.0	2.5	2.0	1.3844373104863459	12	12	1.0	88	1	-16.845	18.59	21.46666666666667	17.932499999999997	23.383333333333322	62.0	6.0	3.533333333333333	0.0	0.5333333333333333	0.0	0.2	0.26666666666666666	0.06666666666666667		0.2		0.13333333333333333	0.06666666666666667	0.06666666666666667							
f5c88d1c4299d4ce63e37b8a53f9ed46															0	0		0	0																											
f701a4f282c2a480220e98792d336f1c	Wirkt wie eine Werkbank, ist aber überladen an Bauteilen und klein. Für Kinder vielleicht geeignet.	4.226625	5.879	3.930125	4.88575	5.466666666666667	5.0	2.578543947441829	7.5	7.5	3.5	1.6666666666666667	1.0	0.7888106377466155	15	15	1.0	85	2	58.2225	7.001666666666669	11.0	8.068000000000001	12.397333333333332	40.83333333333333	2.5	1.6	0.4	0.5692307692307692	0.03076923076923077		0.2222222222222222	0.05555555555555555	0.05555555555555555	0.16666666666666666	0.2222222222222222	0.16666666666666666	0.05555555555555555		0.05555555555555555						
f77715de8aebd0fb782f52797741df84	Sofa mit niedrigen Seitenpolstern und Rückenlehne sieht unbequem aus. Könnte sich um ein Loungemöbel handeln.	4.332909090909091	5.725909090909092	3.9177272727272725	4.840909090909091	6.2	5.0	3.54400902933387	7.5	7.5	1.5	2.0	2.0	1.0954451150103321	15	15	1.0	95	2	30.022500000000008	10.935000000000002	16.333333333333332	11.521999999999998	16.70933333333333	47.5	3.0	2.6	0.3999999999999999	0.27142857142857146	0.1285714285714286	0.058823529411764705	0.17647058823529413	0.058823529411764705	0.058823529411764705	0.11764705882352941	0.058823529411764705	0.17647058823529413	0.11764705882352941		0.058823529411764705		0.058823529411764705	0.058823529411764705			
f77715de8aebd0fb782f52797760d948															0	0		0	0																											
f77715de8aebd0fb782f527977aadb90															0	0		0	0																											
f896c9793ff9ef7b6f8dfafbe6327974	Moosgrüner Holzschrank, der sich sowohl als kleines Bücherregal als auch als Stauraum im unteren Teil den Schranken verwenden werden kann.	4.228071428571428	5.905785714285714	3.809928571428571	4.860571428571428	5.85	5.0	2.8857408061016154	20.0	20.0	0.0	1.75	1.5	0.8874119674649424	20	18	0.9	119	1	38.48500000000004	12.860000000000003	16.0	16.1235	17.118	60.0	8.0	4.681818181818182	0.0	0.5454545454545454	0.0	0.13636363636363635	0.18181818181818182	0.045454545454545456	0.09090909090909091	0.09090909090909091	0.045454545454545456	0.13636363636363635	0.045454545454545456		0.09090909090909091		0.09090909090909091	0.045454545454545456			
f8a25e3f0ec1679b6dc601d4592ba06d															0	0		0	0																											
f8a25e3f0ec1679b6dc601d459467a2b															0	0		0	0																											
f8ba975dc39c4d749fabdc3700c7eeee															0	0		0	0																											
f8e21292073cba78171620a6ba1899ce	Nur Leute die ernsthafte Interesse daran haben. Preislich von moderat bis sehr teuer alles zu haben.	3.6314	5.896	4.0419	4.1744	5.1875	5.0	2.3242942477233814	8.0	8.0	1.0	1.875	2.0	0.8569568250501305	16	15	0.9375	85	2	40.09	9.655000000000001	10.700000000000001	7.003125000000001	11.002499999999998	33.0	2.0	1.8625	0.23750000000000004	0.5	0.0	0.05555555555555555	0.16666666666666666	0.05555555555555555		0.1111111111111111	0.2777777777777778	0.1111111111111111	0.1111111111111111	0.05555555555555555			0.05555555555555555				
f8e21292073cba78171620a6ba2bce4b	Zu finden im Keller, oder in der Sport umkleide in den 80-er. Oldschool.	4.397166666666666	5.631	4.0584999999999996	5.356833333333333	4.384615384615385	4.0	2.271511240035908	6.5	6.5	5.5	1.6153846153846154	1.0	0.9230769230769231	13	12	0.9230769230769231	60	2	63.57596153846157	6.006538461538462	8.753846153846155	2.471538461538465	5.427692307692308	21.884615384615387	1.0	1.5357142857142858	1.0357142857142858	0.4642857142857143	0.035714285714285726		0.1875	0.125	0.0625	0.1875	0.0625	0.1875	0.0625	0.0625				0.0625			
f9dc798905f74d94035287c79455e4a2	Sieht nach edlem Klavier aus.	4.7227500000000004	5.82025	4.02775	5.618	4.8	5.0	1.32664991614216	5.0	5.0	0.0	1.4	1.0	0.4898979485566356	5	5	1.0	25	1	83.32000000000004	2.879999999999999	2.0	3.678000000000001	6.504000000000001	25.0	1.0	2.1666666666666665	0.0	0.3333333333333333	0.0	0.16666666666666666	0.16666666666666666			0.16666666666666666		0.3333333333333333	0.16666666666666666								
faea44cd149a0df864133d0a45ca13f0															0	0		0	0																											
fbec9f1052dc16e22dd68f80b7b05dda															0	0		0	0																											
fc76eb4d079ccde13714b5dcd468092c	Einfache Sitzgelegenheit für den Außenbereich, nichts Besonderes, aber praktisch, Günstig.	3.57575	6.0445	3.2097500000000005	4.451499999999999	7.7	7.5	3.7429934544425802	10.0	10.0	0.0	2.4	2.0	1.42828568570857	10	10	1.0	81	1	-6.35499999999999	16.63	20.0	19.837000000000003	26.515999999999995	70.0	6.0	3.4285714285714284	0.0	0.42857142857142855	0.0	0.07142857142857142	0.21428571428571427	0.14285714285714285	0.07142857142857142	0.2857142857142857	0.14285714285714285	0.07142857142857142									
